,airline,date_of_journey,source,destination,duration,total_stops,price,journey_month,journey_day,journey_day_name,dep_hour,dep_range
9845,Air Asia,2019-03-24,Kolkata,Banglore,915,1,6785,3,24,2_Sunday,7,2_Morning
9846,Multiple carriers,2019-05-21,Delhi,Cochin,549,1,14067,5,21,4_Tuesday,16,3_Afternoon
9847,Jet Airways,2019-05-21,Delhi,Cochin,488,2,15318,5,21,4_Tuesday,20,4_Evening
9848,Jet Airways,2019-03-09,Delhi,Cochin,610,1,14053,3,9,1_Saturday,18,4_Evening
9849,Jet Airways,2019-06-27,Mumbai,Hyderabad,61,0,8040,6,27,6_Thursday,7,2_Morning
9850,Air India,2019-06-06,Kolkata,Banglore,1647,2,12723,6,6,6_Thursday,5,1_Early Morning
9851,Jet Airways,2019-06-27,Delhi,Cochin,1342,1,10262,6,27,6_Thursday,14,3_Afternoon
9852,Air Asia,2019-03-27,Delhi,Cochin,854,1,6151,3,27,5_Wednesday,16,3_Afternoon
9853,SpiceJet,2019-06-03,Delhi,Cochin,244,1,5409,6,3,3_Monday,17,3_Afternoon
9854,Vistara,2019-05-21,Kolkata,Banglore,24,1,9345,5,21,4_Tuesday,20,4_Evening
9855,Air India,2019-06-15,Delhi,Cochin,1830,2,12646,6,15,1_Saturday,12,3_Afternoon
9856,IndiGo,2019-03-06,Mumbai,Hyderabad,61,0,4784,3,6,5_Wednesday,16,3_Afternoon
9857,Jet Airways,2019-03-27,Delhi,Cochin,366,1,12242,3,27,5_Wednesday,21,4_Evening
9858,Air Asia,2019-06-09,Kolkata,Banglore,12,1,11323,6,9,2_Sunday,22,4_Evening
9859,Air Asia,2019-04-18,Kolkata,Banglore,122,0,4409,4,18,6_Thursday,19,4_Evening
9860,Jet Airways,2019-03-06,Banglore,New Delhi,732,1,16736,3,6,5_Wednesday,8,2_Morning
9861,Air India,2019-05-27,Mumbai,Hyderabad,61,0,3100,5,27,3_Monday,19,4_Evening
9862,IndiGo,2019-06-12,Kolkata,Banglore,122,0,4804,6,12,5_Wednesday,14,3_Afternoon
9863,Vistara,2019-05-24,Kolkata,Banglore,793,1,9555,5,24,7_Friday,7,2_Morning
9864,Jet Airways,2019-06-27,Delhi,Cochin,1281,1,10262,6,27,6_Thursday,15,3_Afternoon
9865,Air Asia,2019-03-24,Kolkata,Banglore,122,0,5964,3,24,2_Sunday,19,4_Evening
9866,IndiGo,2019-06-12,Delhi,Cochin,305,1,6386,6,12,5_Wednesday,2,1_Early Morning
9867,Air India,2019-04-09,Delhi,Cochin,671,1,6377,4,9,4_Tuesday,8,2_Morning
9868,SpiceJet,2019-03-18,Chennai,Kolkata,122,0,3807,3,18,3_Monday,8,2_Morning
9869,Multiple carriers,2019-06-03,Delhi,Cochin,549,1,13377,6,3,3_Monday,16,3_Afternoon
9870,SpiceJet,2019-04-12,Kolkata,Banglore,122,0,3841,4,12,7_Friday,9,2_Morning
9871,Air India,2019-06-06,Kolkata,Banglore,24,1,6528,6,6,6_Thursday,14,3_Afternoon
9872,Air India,2019-05-24,Mumbai,Hyderabad,61,0,3100,5,24,7_Friday,6,2_Morning
9873,Vistara,2019-06-24,Chennai,Kolkata,122,0,3687,6,24,3_Monday,7,2_Morning
9874,Jet Airways,2019-03-06,Banglore,New Delhi,1281,1,14815,3,6,5_Wednesday,8,2_Morning
9875,IndiGo,2019-06-12,Banglore,Delhi,122,0,3943,6,12,5_Wednesday,4,1_Early Morning
9876,Jet Airways,2019-06-12,Delhi,Cochin,427,1,14714,6,12,5_Wednesday,20,4_Evening
9877,SpiceJet,2019-04-24,Kolkata,Banglore,305,1,4859,4,24,5_Wednesday,15,3_Afternoon
9878,Jet Airways,2019-05-18,Kolkata,Banglore,488,1,10844,5,18,1_Saturday,14,3_Afternoon
9879,IndiGo,2019-03-18,Banglore,New Delhi,244,1,4410,3,18,3_Monday,12,3_Afternoon
9880,Jet Airways,2019-04-06,Banglore,Delhi,3,0,7229,4,6,1_Saturday,19,4_Evening
9881,IndiGo,2019-03-09,Banglore,New Delhi,122,0,5694,3,9,1_Saturday,23,4_Evening
9882,Multiple carriers,2019-05-09,Delhi,Cochin,488,1,9424,5,9,6_Thursday,17,3_Afternoon
9883,Jet Airways,2019-06-15,Delhi,Cochin,1403,1,10262,6,15,1_Saturday,19,4_Evening
9884,Air India,2019-06-09,Delhi,Cochin,854,2,12199,6,9,2_Sunday,17,3_Afternoon
9885,Vistara,2019-05-06,Banglore,Delhi,122,0,4668,5,6,3_Monday,11,2_Morning
9886,Jet Airways,2019-03-21,Banglore,New Delhi,19,1,7832,3,21,6_Thursday,5,1_Early Morning
9887,SpiceJet,2019-03-21,Banglore,New Delhi,122,0,4945,3,21,6_Thursday,9,2_Morning
9888,Air India,2019-03-03,Banglore,New Delhi,2440,2,11791,3,3,2_Sunday,5,1_Early Morning
9889,SpiceJet,2019-04-12,Kolkata,Banglore,122,0,3841,4,12,7_Friday,6,2_Morning
9890,GoAir,2019-04-03,Banglore,Delhi,122,0,4239,4,3,5_Wednesday,20,4_Evening
9891,Jet Airways,2019-03-06,Banglore,New Delhi,610,1,14815,3,6,5_Wednesday,14,3_Afternoon
9892,Jet Airways,2019-06-09,Delhi,Cochin,549,2,13014,6,9,2_Sunday,9,2_Morning
9893,Multiple carriers,2019-06-09,Delhi,Cochin,488,1,11789,6,9,2_Sunday,10,2_Morning
9894,Jet Airways,2019-03-24,Kolkata,Banglore,9,1,10031,3,24,2_Sunday,19,4_Evening
9895,Air India,2019-05-15,Kolkata,Banglore,1891,2,13616,5,15,5_Wednesday,9,2_Morning
9896,Multiple carriers,2019-03-21,Delhi,Cochin,366,1,6838,3,21,6_Thursday,19,4_Evening
9897,Jet Airways,2019-05-24,Banglore,Delhi,3,0,7229,5,24,7_Friday,17,3_Afternoon
9898,IndiGo,2019-04-12,Banglore,Delhi,122,0,4990,4,12,7_Friday,6,2_Morning
9899,GoAir,2019-05-27,Delhi,Cochin,305,1,5752,5,27,3_Monday,7,2_Morning
9900,Multiple carriers,2019-05-09,Delhi,Cochin,610,2,18191,5,9,6_Thursday,15,3_Afternoon
9901,Jet Airways,2019-06-12,Kolkata,Banglore,793,1,10539,6,12,5_Wednesday,20,4_Evening
9902,Air Asia,2019-03-09,Delhi,Cochin,854,1,8327,3,9,1_Saturday,16,3_Afternoon
9903,Jet Airways,2019-05-24,Kolkata,Banglore,488,1,10844,5,24,7_Friday,14,3_Afternoon
9904,SpiceJet,2019-06-12,Kolkata,Banglore,122,0,3873,6,12,5_Wednesday,22,4_Evening
9905,Jet Airways,2019-03-18,Banglore,New Delhi,13,1,13555,3,18,3_Monday,21,4_Evening
9906,Jet Airways,2019-05-24,Kolkata,Banglore,1342,1,10844,5,24,7_Friday,20,4_Evening
9907,Vistara,2019-04-01,Banglore,Delhi,122,0,5403,4,1,3_Monday,21,4_Evening
9908,Air India,2019-05-21,Kolkata,Banglore,122,0,4145,5,21,4_Tuesday,20,4_Evening
9909,Jet Airways,2019-06-09,Delhi,Cochin,1403,1,10577,6,9,2_Sunday,19,4_Evening
9910,Air India,2019-05-09,Delhi,Cochin,1403,2,9925,5,9,6_Thursday,9,2_Morning
9911,Air India,2019-05-09,Kolkata,Banglore,1708,1,7662,5,9,6_Thursday,16,3_Afternoon
9912,Jet Airways,2019-03-12,Mumbai,Hyderabad,793,1,22294,3,12,4_Tuesday,3,1_Early Morning
9913,IndiGo,2019-03-15,Banglore,New Delhi,122,0,6144,3,15,7_Friday,13,3_Afternoon
9914,Jet Airways,2019-03-06,Mumbai,Hyderabad,21,2,24210,3,6,5_Wednesday,19,4_Evening
9915,Multiple carriers,2019-03-27,Delhi,Cochin,732,1,12327,3,27,5_Wednesday,13,3_Afternoon
9916,Jet Airways,2019-05-21,Kolkata,Banglore,14,1,14151,5,21,4_Tuesday,9,2_Morning
9917,Vistara,2019-06-21,Chennai,Kolkata,122,0,11982,6,21,7_Friday,17,3_Afternoon
9918,IndiGo,2019-03-03,Delhi,Cochin,549,2,9413,3,3,2_Sunday,11,2_Morning
9919,Air India,2019-05-15,Delhi,Cochin,26,2,13022,5,15,5_Wednesday,17,3_Afternoon
9920,GoAir,2019-06-09,Kolkata,Banglore,427,1,3673,6,9,2_Sunday,6,2_Morning
9921,Jet Airways,2019-03-06,Delhi,Cochin,366,1,15764,3,6,5_Wednesday,22,4_Evening
9922,Jet Airways,2019-06-24,Delhi,Cochin,915,2,12609,6,24,3_Monday,21,4_Evening
9923,Jet Airways Business,2019-03-01,Banglore,New Delhi,244,1,57209,3,1,7_Friday,9,2_Morning
9924,Vistara,2019-04-06,Banglore,Delhi,122,0,5613,4,6,1_Saturday,9,2_Morning
9925,Multiple carriers,2019-03-21,Delhi,Cochin,854,1,6630,3,21,6_Thursday,4,1_Early Morning
9926,Jet Airways,2019-06-27,Mumbai,Hyderabad,61,0,5678,6,27,6_Thursday,19,4_Evening
9927,Jet Airways,2019-03-21,Banglore,New Delhi,488,1,7045,3,21,6_Thursday,22,4_Evening
9928,IndiGo,2019-03-09,Kolkata,Banglore,122,0,4148,3,9,1_Saturday,14,3_Afternoon
9929,Air India,2019-03-03,Banglore,New Delhi,732,1,11003,3,3,2_Sunday,10,2_Morning
9930,Air India,2019-05-18,Delhi,Cochin,1647,1,7480,5,18,1_Saturday,6,2_Morning
9931,IndiGo,2019-05-12,Kolkata,Banglore,122,0,4804,5,12,2_Sunday,22,4_Evening
9932,Jet Airways,2019-05-12,Mumbai,Hyderabad,61,0,4050,5,12,2_Sunday,2,1_Early Morning
9933,Air India,2019-06-27,Banglore,Delhi,122,0,6961,6,27,6_Thursday,10,2_Morning
9934,Jet Airways,2019-06-03,Delhi,Cochin,27,1,10262,6,3,3_Monday,16,3_Afternoon
9935,Air Asia,2019-06-12,Banglore,Delhi,122,0,3383,6,12,5_Wednesday,23,4_Evening
9936,Air India,2019-03-09,Delhi,Cochin,1586,1,8119,3,9,1_Saturday,20,4_Evening
9937,Jet Airways,2019-06-06,Delhi,Cochin,976,1,14714,6,6,6_Thursday,2,1_Early Morning
9938,Multiple carriers,2019-06-03,Delhi,Cochin,13,1,13259,6,3,3_Monday,6,2_Morning
9939,GoAir,2019-03-03,Banglore,New Delhi,122,0,7222,3,3,2_Sunday,7,2_Morning
9940,Air Asia,2019-05-09,Delhi,Cochin,854,1,7353,5,9,6_Thursday,16,3_Afternoon
9941,Jet Airways,2019-05-24,Kolkata,Banglore,671,1,14178,5,24,7_Friday,21,4_Evening
9942,Jet Airways,2019-03-01,Banglore,New Delhi,1342,1,26890,3,1,7_Friday,7,2_Morning
9943,Air India,2019-05-12,Mumbai,Hyderabad,61,0,3625,5,12,2_Sunday,19,4_Evening
9944,Multiple carriers,2019-06-03,Delhi,Cochin,427,1,9001,6,3,3_Monday,11,2_Morning
9945,Air India,2019-05-27,Kolkata,Banglore,122,0,4145,5,27,3_Monday,20,4_Evening
9946,Jet Airways,2019-05-09,Delhi,Cochin,427,2,15544,5,9,6_Thursday,5,1_Early Morning
9947,Air India,2019-05-15,Kolkata,Banglore,1159,2,14424,5,15,5_Wednesday,10,2_Morning
9948,GoAir,2019-06-15,Kolkata,Banglore,122,0,3514,6,15,1_Saturday,15,3_Afternoon
9949,IndiGo,2019-05-27,Delhi,Cochin,366,1,6628,5,27,3_Monday,18,4_Evening
9950,Jet Airways,2019-06-15,Delhi,Cochin,1769,2,15339,6,15,1_Saturday,23,4_Evening
9951,Air India,2019-03-09,Banglore,New Delhi,122,0,7591,3,9,1_Saturday,21,4_Evening
9952,Jet Airways,2019-06-01,Delhi,Cochin,976,1,10262,6,1,1_Saturday,11,2_Morning
9953,Jet Airways,2019-05-21,Kolkata,Banglore,549,1,10844,5,21,4_Tuesday,6,2_Morning
9954,Air India,2019-05-18,Kolkata,Banglore,1708,1,7872,5,18,1_Saturday,16,3_Afternoon
9955,IndiGo,2019-05-15,Delhi,Cochin,183,0,6541,5,15,5_Wednesday,14,3_Afternoon
9956,Air India,2019-03-15,Banglore,New Delhi,976,1,6987,3,15,7_Friday,6,2_Morning
9957,IndiGo,2019-06-01,Banglore,Delhi,122,0,4823,6,1,1_Saturday,18,4_Evening
9958,Air India,2019-05-21,Banglore,Delhi,3,0,6961,5,21,4_Tuesday,5,1_Early Morning
9959,Jet Airways,2019-06-12,Kolkata,Banglore,671,1,9899,6,12,5_Wednesday,6,2_Morning
9960,Jet Airways,2019-03-12,Banglore,New Delhi,366,1,12295,3,12,4_Tuesday,9,2_Morning
9961,Air India,2019-06-12,Kolkata,Banglore,1525,2,6117,6,12,5_Wednesday,9,2_Morning
9962,SpiceJet,2019-05-01,Chennai,Kolkata,122,0,3543,5,1,5_Wednesday,9,2_Morning
9963,SpiceJet,2019-05-18,Banglore,Delhi,122,0,3919,5,18,1_Saturday,21,4_Evening
9964,Air India,2019-03-15,Banglore,New Delhi,1403,1,6982,3,15,7_Friday,11,2_Morning
9965,Vistara,2019-03-24,Kolkata,Banglore,1525,1,13100,3,24,2_Sunday,17,3_Afternoon
9966,Jet Airways,2019-05-27,Delhi,Cochin,10,1,16079,5,27,3_Monday,9,2_Morning
9967,Multiple carriers,2019-03-09,Delhi,Cochin,732,1,13082,3,9,1_Saturday,6,2_Morning
9968,Air India,2019-05-03,Banglore,Delhi,122,0,6121,5,3,7_Friday,13,3_Afternoon
9969,IndiGo,2019-06-12,Banglore,Delhi,3,0,4823,6,12,5_Wednesday,16,3_Afternoon
9970,Jet Airways,2019-05-18,Kolkata,Banglore,549,1,13941,5,18,1_Saturday,18,4_Evening
9971,Jet Airways,2019-04-03,Banglore,Delhi,183,0,4544,4,3,5_Wednesday,18,4_Evening
9972,Air India,2019-04-15,Kolkata,Banglore,122,0,4145,4,15,3_Monday,20,4_Evening
9973,SpiceJet,2019-04-06,Banglore,Delhi,122,0,3919,4,6,1_Saturday,21,4_Evening
9974,Vistara,2019-06-01,Chennai,Kolkata,122,0,11982,6,1,1_Saturday,17,3_Afternoon
9975,IndiGo,2019-06-27,Delhi,Cochin,305,1,5636,6,27,6_Thursday,2,1_Early Morning
9976,Jet Airways,2019-05-12,Kolkata,Banglore,366,1,10844,5,12,2_Sunday,16,3_Afternoon
9977,Multiple carriers,2019-06-24,Delhi,Cochin,549,1,9856,6,24,3_Monday,7,2_Morning
9978,IndiGo,2019-04-09,Banglore,Delhi,122,0,3943,4,9,4_Tuesday,4,1_Early Morning
9979,Air India,2019-03-03,Banglore,New Delhi,915,2,11570,3,3,2_Sunday,17,3_Afternoon
9980,Air Asia,2019-04-12,Kolkata,Banglore,122,0,4409,4,12,7_Friday,19,4_Evening
9981,Air India,2019-06-01,Delhi,Cochin,3,0,6934,6,1,1_Saturday,14,3_Afternoon
9982,Jet Airways,2019-03-12,Banglore,New Delhi,671,1,13817,3,12,4_Tuesday,22,4_Evening
9983,Jet Airways,2019-05-09,Kolkata,Banglore,1464,1,12121,5,9,6_Thursday,9,2_Morning
9984,IndiGo,2019-06-18,Kolkata,Banglore,122,0,4804,6,18,4_Tuesday,17,3_Afternoon
9985,Jet Airways,2019-06-12,Banglore,Delhi,3,0,5769,6,12,5_Wednesday,8,2_Morning
9986,SpiceJet,2019-05-18,Kolkata,Banglore,122,0,4174,5,18,1_Saturday,14,3_Afternoon
9987,SpiceJet,2019-03-24,Banglore,New Delhi,122,0,6309,3,24,2_Sunday,9,2_Morning
9988,Multiple carriers,2019-05-27,Delhi,Cochin,793,1,10406,5,27,3_Monday,7,2_Morning
9989,Air India,2019-05-12,Kolkata,Banglore,244,1,8996,5,12,2_Sunday,9,2_Morning
9990,Jet Airways,2019-05-01,Kolkata,Banglore,549,1,10844,5,1,5_Wednesday,8,2_Morning
9991,Multiple carriers,2019-06-27,Delhi,Cochin,427,1,13377,6,27,6_Thursday,18,4_Evening
9992,SpiceJet,2019-05-01,Kolkata,Banglore,427,1,8479,5,1,5_Wednesday,11,2_Morning
9993,Jet Airways,2019-03-01,Banglore,New Delhi,854,1,31825,3,1,7_Friday,18,4_Evening
9994,GoAir,2019-03-24,Banglore,New Delhi,122,0,5706,3,24,2_Sunday,20,4_Evening
9995,Jet Airways,2019-03-18,Banglore,New Delhi,1220,1,12284,3,18,3_Monday,11,2_Morning
9996,Jet Airways,2019-04-24,Banglore,Delhi,3,0,4544,4,24,5_Wednesday,8,2_Morning
9997,Jet Airways,2019-03-27,Delhi,Cochin,427,1,6017,3,27,5_Wednesday,11,2_Morning
9998,Jet Airways,2019-05-21,Kolkata,Banglore,427,1,14781,5,21,4_Tuesday,8,2_Morning
9999,Air India,2019-06-06,Delhi,Cochin,1830,2,12646,6,6,6_Thursday,12,3_Afternoon
10000,IndiGo,2019-06-09,Chennai,Kolkata,122,0,3858,6,9,2_Sunday,11,2_Morning
10001,SpiceJet,2019-04-01,Delhi,Cochin,244,1,4957,4,1,3_Monday,17,3_Afternoon
10002,Jet Airways,2019-06-24,Delhi,Cochin,1159,1,10262,6,24,3_Monday,17,3_Afternoon
10003,Jet Airways,2019-03-24,Kolkata,Banglore,1647,1,10031,3,24,2_Sunday,19,4_Evening
10004,Jet Airways,2019-05-12,Kolkata,Banglore,854,1,14388,5,12,2_Sunday,18,4_Evening
10005,Jet Airways,2019-05-15,Kolkata,Banglore,1647,1,10844,5,15,5_Wednesday,18,4_Evening
10006,Jet Airways,2019-03-27,Delhi,Cochin,1464,2,8882,3,27,5_Wednesday,19,4_Evening
10007,Air India,2019-06-06,Kolkata,Banglore,549,1,8366,6,6,6_Thursday,9,2_Morning
10008,IndiGo,2019-06-01,Delhi,Cochin,183,0,6015,6,1,1_Saturday,14,3_Afternoon
10009,Jet Airways,2019-03-06,Delhi,Cochin,2867,2,20694,3,6,5_Wednesday,19,4_Evening
10010,Jet Airways,2019-03-03,Delhi,Cochin,671,1,17024,3,3,2_Sunday,7,2_Morning
10011,Multiple carriers,2019-03-01,Delhi,Cochin,427,1,14762,3,1,7_Friday,14,3_Afternoon
10012,Air India,2019-05-01,Mumbai,Hyderabad,61,0,3625,5,1,5_Wednesday,6,2_Morning
10013,IndiGo,2019-04-24,Kolkata,Banglore,122,0,4804,4,24,5_Wednesday,9,2_Morning
10014,Jet Airways,2019-06-09,Mumbai,Hyderabad,61,0,5678,6,9,2_Sunday,2,1_Early Morning
10015,Jet Airways,2019-03-18,Banglore,New Delhi,366,1,12284,3,18,3_Monday,11,2_Morning
10016,IndiGo,2019-06-12,Banglore,Delhi,122,0,3419,6,12,5_Wednesday,22,4_Evening
10017,Jet Airways,2019-03-21,Delhi,Cochin,793,1,12767,3,21,6_Thursday,15,3_Afternoon
10018,Vistara,2019-05-18,Banglore,Delhi,122,0,4668,5,18,1_Saturday,21,4_Evening
10019,SpiceJet,2019-05-15,Banglore,Delhi,122,0,3625,5,15,5_Wednesday,21,4_Evening
10020,SpiceJet,2019-05-27,Chennai,Kolkata,122,0,3597,5,27,3_Monday,9,2_Morning
10021,IndiGo,2019-04-21,Kolkata,Banglore,122,0,5224,4,21,2_Sunday,15,3_Afternoon
10022,IndiGo,2019-06-15,Delhi,Cochin,305,1,6147,6,15,1_Saturday,17,3_Afternoon
10023,Jet Airways,2019-06-18,Banglore,Delhi,122,0,8016,6,18,4_Tuesday,15,3_Afternoon
10024,Air India,2019-05-01,Kolkata,Banglore,1403,2,11148,5,1,5_Wednesday,12,3_Afternoon
10025,Air India,2019-06-12,Delhi,Cochin,1464,2,12488,6,12,5_Wednesday,18,4_Evening
10026,Jet Airways,2019-03-21,Delhi,Cochin,793,1,6017,3,21,6_Thursday,15,3_Afternoon
10027,IndiGo,2019-06-15,Banglore,Delhi,122,0,4823,6,15,1_Saturday,8,2_Morning
10028,Air India,2019-03-21,Delhi,Cochin,1403,1,7532,3,21,6_Thursday,9,2_Morning
10029,Air India,2019-06-09,Kolkata,Banglore,1220,2,11432,6,9,2_Sunday,9,2_Morning
10030,Vistara,2019-06-06,Banglore,Delhi,122,0,5088,6,6,6_Thursday,19,4_Evening
10031,SpiceJet,2019-03-27,Delhi,Cochin,305,1,5351,3,27,5_Wednesday,6,2_Morning
10032,Vistara,2019-06-12,Kolkata,Banglore,976,1,8610,6,12,5_Wednesday,7,2_Morning
10033,Jet Airways,2019-03-06,Delhi,Cochin,1342,2,17271,3,6,5_Wednesday,5,1_Early Morning
10034,Jet Airways,2019-05-21,Kolkata,Banglore,1281,1,9314,5,21,4_Tuesday,17,3_Afternoon
10035,SpiceJet,2019-03-27,Kolkata,Banglore,122,0,3847,3,27,5_Wednesday,22,4_Evening
10036,Air India,2019-05-15,Delhi,Cochin,610,1,8372,5,15,5_Wednesday,9,2_Morning
10037,Multiple carriers,2019-06-15,Delhi,Cochin,488,1,10877,6,15,1_Saturday,10,2_Morning
10038,SpiceJet,2019-05-12,Banglore,Delhi,122,0,4423,5,12,2_Sunday,9,2_Morning
10039,IndiGo,2019-03-15,Chennai,Kolkata,122,0,6297,3,15,7_Friday,22,4_Evening
10040,Vistara,2019-06-27,Delhi,Cochin,183,0,6216,6,27,6_Thursday,14,3_Afternoon
10041,Multiple carriers,2019-06-06,Delhi,Cochin,11,1,7933,6,6,6_Thursday,10,2_Morning
10042,Multiple carriers,2019-06-15,Delhi,Cochin,427,1,10678,6,15,1_Saturday,4,1_Early Morning
10043,IndiGo,2019-06-18,Delhi,Cochin,183,0,5000,6,18,4_Tuesday,14,3_Afternoon
10044,Air India,2019-03-09,Delhi,Cochin,793,2,18736,3,9,1_Saturday,5,1_Early Morning
10045,Jet Airways,2019-05-01,Banglore,Delhi,3,0,4030,5,1,5_Wednesday,7,2_Morning
10046,Jet Airways,2019-05-18,Delhi,Cochin,1037,2,10368,5,18,1_Saturday,19,4_Evening
10047,Jet Airways,2019-05-06,Kolkata,Banglore,976,1,9663,5,6,3_Monday,16,3_Afternoon
10048,Vistara,2019-04-15,Banglore,Delhi,122,0,5613,4,15,3_Monday,19,4_Evening
10049,Jet Airways,2019-05-09,Kolkata,Banglore,1098,1,7757,5,9,6_Thursday,14,3_Afternoon
10050,IndiGo,2019-06-15,Delhi,Cochin,488,1,6442,6,15,1_Saturday,7,2_Morning
10051,Air India,2019-03-24,Banglore,New Delhi,122,0,3758,3,24,2_Sunday,6,2_Morning
10052,Air Asia,2019-06-12,Delhi,Cochin,854,1,6152,6,12,5_Wednesday,7,2_Morning
10053,Multiple carriers,2019-03-21,Delhi,Cochin,14,1,7618,3,21,6_Thursday,7,2_Morning
10054,Air India,2019-03-03,Delhi,Cochin,1403,2,12646,3,3,2_Sunday,19,4_Evening
10055,Jet Airways,2019-05-15,Kolkata,Banglore,488,1,14781,5,15,5_Wednesday,14,3_Afternoon
10056,Multiple carriers,2019-06-27,Delhi,Cochin,915,1,13377,6,27,6_Thursday,10,2_Morning
10057,Jet Airways,2019-05-27,Delhi,Cochin,183,0,9564,5,27,3_Monday,11,2_Morning
10058,GoAir,2019-03-15,Banglore,New Delhi,122,0,6113,3,15,7_Friday,11,2_Morning
10059,Air India,2019-03-01,Banglore,New Delhi,1586,2,26480,3,1,7_Friday,6,2_Morning
10060,Jet Airways,2019-06-12,Banglore,Delhi,3,0,5769,6,12,5_Wednesday,7,2_Morning
10061,IndiGo,2019-06-12,Delhi,Cochin,488,1,5883,6,12,5_Wednesday,17,3_Afternoon
10062,Air India,2019-04-03,Banglore,Delhi,122,0,5176,4,3,5_Wednesday,10,2_Morning
10063,IndiGo,2019-06-27,Kolkata,Banglore,122,0,4804,6,27,6_Thursday,20,4_Evening
10064,GoAir,2019-06-21,Banglore,Delhi,122,0,3398,6,21,7_Friday,11,2_Morning
10065,Air India,2019-05-24,Kolkata,Banglore,1159,2,9416,5,24,7_Friday,12,3_Afternoon
10066,SpiceJet,2019-06-21,Kolkata,Banglore,122,0,3841,6,21,7_Friday,6,2_Morning
10067,Jet Airways,2019-06-27,Delhi,Cochin,1342,1,10262,6,27,6_Thursday,20,4_Evening
10068,IndiGo,2019-06-24,Kolkata,Banglore,122,0,4804,6,24,3_Monday,22,4_Evening
10069,Jet Airways,2019-04-03,Delhi,Cochin,610,1,5177,4,3,5_Wednesday,2,1_Early Morning
10070,GoAir,2019-03-09,Delhi,Cochin,427,1,8422,3,9,1_Saturday,6,2_Morning
10071,Multiple carriers,2019-06-24,Delhi,Cochin,13,1,13797,6,24,3_Monday,8,2_Morning
10072,IndiGo,2019-05-18,Delhi,Cochin,488,1,7081,5,18,1_Saturday,17,3_Afternoon
10073,IndiGo,2019-03-03,Delhi,Cochin,671,1,8513,3,3,2_Sunday,4,1_Early Morning
10074,Jet Airways,2019-04-12,Banglore,Delhi,3,0,7229,4,12,7_Friday,7,2_Morning
10075,Air India,2019-03-03,Banglore,New Delhi,4,1,6273,3,3,2_Sunday,8,2_Morning
10076,Air India,2019-06-09,Mumbai,Hyderabad,61,0,3100,6,9,2_Sunday,15,3_Afternoon
10077,IndiGo,2019-06-18,Kolkata,Banglore,122,0,4804,6,18,4_Tuesday,22,4_Evening
10078,SpiceJet,2019-04-18,Kolkata,Banglore,122,0,3841,4,18,6_Thursday,9,2_Morning
10079,Jet Airways,2019-05-18,Kolkata,Banglore,732,1,8586,5,18,1_Saturday,20,4_Evening
10080,Multiple carriers,2019-06-15,Delhi,Cochin,610,1,11200,6,15,1_Saturday,8,2_Morning
10081,Multiple carriers,2019-03-06,Delhi,Cochin,366,1,17267,3,6,5_Wednesday,7,2_Morning
10082,Jet Airways,2019-05-09,Kolkata,Banglore,915,1,8586,5,9,6_Thursday,18,4_Evening
10083,Air India,2019-05-09,Kolkata,Banglore,732,2,11432,5,9,6_Thursday,16,3_Afternoon
10084,Air India,2019-06-01,Delhi,Cochin,1464,2,12940,6,1,1_Saturday,18,4_Evening
10085,IndiGo,2019-03-01,Mumbai,Hyderabad,61,0,12475,3,1,7_Friday,21,4_Evening
10086,Jet Airways,2019-03-24,Kolkata,Banglore,305,1,11134,3,24,2_Sunday,16,3_Afternoon
10087,IndiGo,2019-04-18,Kolkata,Banglore,122,0,5644,4,18,6_Thursday,9,2_Morning
10088,Multiple carriers,2019-06-12,Delhi,Cochin,427,1,10877,6,12,5_Wednesday,11,2_Morning
10089,Jet Airways,2019-04-21,Banglore,Delhi,122,0,7229,4,21,2_Sunday,6,2_Morning
10090,Jet Airways,2019-05-09,Kolkata,Banglore,1525,1,8586,5,9,6_Thursday,16,3_Afternoon
10091,Air India,2019-06-01,Delhi,Cochin,1586,2,9863,6,1,1_Saturday,16,3_Afternoon
10092,IndiGo,2019-06-12,Kolkata,Banglore,305,1,4864,6,12,5_Wednesday,7,2_Morning
10093,Air Asia,2019-03-12,Kolkata,Banglore,122,0,4384,3,12,4_Tuesday,19,4_Evening
10094,Air India,2019-05-18,Delhi,Cochin,1464,2,13591,5,18,1_Saturday,6,2_Morning
10095,Jet Airways,2019-05-15,Kolkata,Banglore,549,1,12384,5,15,5_Wednesday,9,2_Morning
10096,Jet Airways,2019-05-18,Delhi,Cochin,793,1,12373,5,18,1_Saturday,15,3_Afternoon
10097,Air India,2019-05-01,Kolkata,Banglore,1830,2,12723,5,1,5_Wednesday,5,1_Early Morning
10098,Jet Airways,2019-03-21,Delhi,Cochin,1220,1,12242,3,21,6_Thursday,22,4_Evening
10099,Jet Airways,2019-06-12,Banglore,Delhi,122,0,5769,6,12,5_Wednesday,11,2_Morning
10100,IndiGo,2019-05-21,Delhi,Cochin,793,1,7006,5,21,4_Tuesday,7,2_Morning
10101,Air India,2019-05-27,Delhi,Cochin,1342,1,8372,5,27,3_Monday,21,4_Evening
10102,Jet Airways,2019-05-24,Kolkata,Banglore,1159,1,14178,5,24,7_Friday,14,3_Afternoon
10103,Jet Airways,2019-03-01,Banglore,New Delhi,1098,1,20800,3,1,7_Friday,14,3_Afternoon
